Customer ID,Age,Gender,Category,Purchase Amount (USD),Size,Season,Review Rating,Shipping Type,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Loyal (gdnp),High_Spender,Positive_Review
2281,69,Male,Footwear,21,M,Summer,2,Standard,No,31,Credit Card,Fortnightly,Yes,Low spender,Negative Review
2282,69,Male,Clothing,27,XL,Summer,3,Store Pickup,No,41,Bank Transfer,Annually,No,Low spender,Negative Review
2283,18,Male,Footwear,97,S,Fall,3,2-Day Shipping,No,8,Credit Card,Annually,No,High spender,Negative Review
2284,44,Male,Accessories,36,S,Winter,4,Free Shipping,No,34,Credit Card,Fortnightly,Yes,Low spender,Positive Review
2285,69,Male,Other,63,XL,Fall,4,Express,No,20,Venmo,Unknown_Frequency,Yes,High spender,Positive Review
2286,34,Male,Accessories,100,L,Summer,4,2-Day Shipping,No,38,PayPal,Every 3 Months,No,High spender,Positive Review
2287,67,Male,Other,38,L,Spring,2,Store Pickup,No,35,Venmo,Quarterly,No,Low spender,Negative Review
2288,69,Male,Clothing,45,L,Summer,3,Store Pickup,No,6,Debit Card,Annually,No,Low spender,Negative Review
2289,69,Male,Accessories,91,M,Fall,3,Next Day Air,No,50,PayPal,Weekly,Yes,High spender,Negative Review
2290,70,Male,Clothing,82,M,Fall,4,Free Shipping,No,47,Venmo,Unknown_Frequency,Yes,High spender,Positive Review
2291,37,Male,Other,48,L,Winter,3,Standard,No,23,PayPal,Quarterly,No,Low spender,Negative Review
2292,28,Male,Outerwear,30,M,Spring,5,2-Day Shipping,No,13,Credit Card,Quarterly,No,Low spender,Positive Review
2293,43,Male,Clothing,34,S,Spring,3,Next Day Air,No,31,Debit Card,Monthly,No,Low spender,Negative Review
2294,37,Male,Other,36,L,Fall,3,Express,No,16,Debit Card,Every 3 Months,No,Low spender,Negative Review
2295,54,Unknown_Gender,Accessories,95,M,Winter,5,Express,No,40,Debit Card,Annually,No,High spender,Positive Review
2296,50,Male,Accessories,22,L,Spring,3,2-Day Shipping,No,45,PayPal,Quarterly,No,Low spender,Negative Review
2297,46,Male,Accessories,88,M,Fall,2,Next Day Air,No,50,Venmo,Every 3 Months,No,High spender,Negative Review
2298,60,Male,Clothing,83,M,Summer,4,Standard,No,1,Bank Transfer,Quarterly,No,High spender,Positive Review
2299,40,Male,Accessories,36,L,Spring,3,2-Day Shipping,No,10,Cash,Every 3 Months,No,Low spender,Negative Review
2300,69,Male,Outerwear,36,M,Summer,3,Store Pickup,No,48,Credit Card,Every 3 Months,No,Low spender,Negative Review
2301,69,Male,Outerwear,88,XL,Summer,4,2-Day Shipping,No,38,Credit Card,Monthly,No,High spender,Positive Review
2302,37,Male,Clothing,20,L,Winter,2,Next Day Air,No,21,Debit Card,Annually,No,Low spender,Negative Review
2303,36,Male,Accessories,39,L,Summer,3,Store Pickup,No,38,Venmo,Monthly,No,Low spender,Negative Review
2304,51,Male,Accessories,71,S,Spring,4,2-Day Shipping,No,31,Credit Card,Fortnightly,Yes,High spender,Positive Review
2305,26,Male,Clothing,73,L,Winter,4,Free Shipping,No,9,Debit Card,Fortnightly,Yes,High spender,Positive Review
2306,68,Unknown_Gender,Accessories,63,M,Summer,3,Free Shipping,No,47,Cash,Weekly,Yes,High spender,Negative Review
2307,27,Unknown_Gender,Accessories,78,L,Winter,3,Standard,No,8,Cash,Bi-Weekly,No,High spender,Negative Review
2308,28,Male,Clothing,96,L,Fall,3,Next Day Air,No,30,Debit Card,Annually,No,High spender,Negative Review
2309,69,Male,Accessories,81,M,Winter,3,2-Day Shipping,No,22,Bank Transfer,Quarterly,No,High spender,Negative Review
2310,69,Unknown_Gender,Other,95,S,Fall,5,2-Day Shipping,No,3,Bank Transfer,Quarterly,No,High spender,Positive Review
2311,30,Male,Accessories,68,M,Spring,4,Standard,No,15,PayPal,Monthly,No,High spender,Positive Review
2312,27,Male,Footwear,28,L,Spring,3,2-Day Shipping,No,10,Bank Transfer,Every 3 Months,No,Low spender,Negative Review
2313,69,Male,Clothing,30,L,Summer,3,Free Shipping,No,19,Cash,Every 3 Months,No,Low spender,Negative Review
2314,64,Unknown_Gender,Clothing,31,M,Summer,3,Next Day Air,No,36,Bank Transfer,Fortnightly,Yes,Low spender,Negative Review
2315,42,Male,Accessories,95,XL,Winter,4,Express,No,12,Bank Transfer,Every 3 Months,No,High spender,Positive Review
2316,69,Male,Clothing,79,M,Winter,3,2-Day Shipping,No,49,Debit Card,Quarterly,No,High spender,Negative Review
2317,28,Male,Footwear,39,L,Winter,3,Standard,No,7,Debit Card,Annually,No,Low spender,Negative Review
2318,47,Male,Outerwear,36,M,Summer,4,Next Day Air,No,28,Bank Transfer,Monthly,No,Low spender,Positive Review
2319,69,Male,Clothing,28,L,Spring,3,Store Pickup,No,30,Credit Card,Annually,No,Low spender,Negative Review
2320,56,Male,Other,36,XL,Winter,5,Free Shipping,No,29,PayPal,Monthly,No,Low spender,Positive Review
2321,69,Male,Other,55,M,Spring,3,Free Shipping,No,9,Debit Card,Every 3 Months,No,Low spender,Negative Review
2322,50,Male,Footwear,31,M,Winter,3,Next Day Air,No,27,Debit Card,Fortnightly,Yes,Low spender,Negative Review
2323,39,Male,Outerwear,84,S,Spring,4,Store Pickup,No,21,Venmo,Fortnightly,Yes,High spender,Positive Review
2324,35,Male,Accessories,93,L,Winter,4,Express,No,36,Credit Card,Monthly,No,High spender,Positive Review
2325,59,Male,Other,28,L,Winter,3,Free Shipping,No,19,Debit Card,Annually,No,Low spender,Negative Review
2326,44,Male,Footwear,55,M,Summer,4,2-Day Shipping,No,47,Cash,Weekly,Yes,Low spender,Positive Review
2327,66,Male,Clothing,63,L,Winter,3,Standard,No,38,Bank Transfer,Annually,No,High spender,Negative Review
2328,20,Unknown_Gender,Clothing,94,M,Winter,4,2-Day Shipping,No,22,Venmo,Bi-Weekly,No,High spender,Positive Review
2329,45,Male,Clothing,36,M,Fall,3,Express,No,29,Venmo,Bi-Weekly,No,Low spender,Negative Review
2330,49,Male,Accessories,97,S,Spring,4,Free Shipping,No,42,Bank Transfer,Annually,No,High spender,Positive Review
2331,60,Unknown_Gender,Accessories,63,L,Summer,3,Store Pickup,No,47,PayPal,Every 3 Months,No,High spender,Negative Review
2332,61,Male,Accessories,77,S,Spring,4,2-Day Shipping,No,10,Credit Card,Bi-Weekly,No,High spender,Positive Review
2333,36,Male,Accessories,36,XL,Fall,2,Store Pickup,No,10,Venmo,Monthly,No,Low spender,Negative Review
2334,33,Male,Clothing,77,M,Spring,3,Next Day Air,No,1,PayPal,Every 3 Months,No,High spender,Negative Review
2335,49,Male,Footwear,79,L,Summer,4,Standard,No,7,Credit Card,Monthly,No,High spender,Positive Review
2336,31,Male,Outerwear,37,M,Summer,3,Store Pickup,No,10,Venmo,Fortnightly,Yes,Low spender,Negative Review
2337,19,Male,Accessories,94,M,Winter,3,Free Shipping,No,11,Credit Card,Weekly,Yes,High spender,Negative Review
2338,39,Male,Footwear,76,S,Fall,3,Store Pickup,No,5,Cash,Annually,No,High spender,Negative Review
2339,66,Male,Footwear,68,S,Fall,4,Express,No,21,PayPal,Quarterly,No,High spender,Positive Review
2340,25,Male,Clothing,36,L,Spring,3,Next Day Air,No,24,Bank Transfer,Quarterly,No,Low spender,Negative Review
2341,63,Male,Clothing,24,M,Summer,2,Standard,No,37,Credit Card,Fortnightly,Yes,Low spender,Negative Review
2342,56,Unknown_Gender,Outerwear,31,L,Summer,4,Express,No,22,Venmo,Every 3 Months,No,Low spender,Positive Review
2343,20,Unknown_Gender,Clothing,36,M,Fall,4,Standard,No,16,Debit Card,Fortnightly,Yes,Low spender,Positive Review
2344,58,Male,Clothing,49,M,Summer,4,2-Day Shipping,No,44,PayPal,Monthly,No,Low spender,Positive Review
2345,34,Male,Other,92,XL,Fall,3,Express,No,14,Venmo,Bi-Weekly,No,High spender,Negative Review
2346,69,Unknown_Gender,Clothing,32,S,Winter,3,Express,No,23,Bank Transfer,Every 3 Months,No,Low spender,Negative Review
2347,22,Unknown_Gender,Outerwear,67,L,Winter,3,Standard,No,46,Debit Card,Fortnightly,Yes,High spender,Negative Review
2348,37,Male,Accessories,64,S,Fall,4,Express,No,46,Cash,Unknown_Frequency,Yes,High spender,Positive Review
2349,54,Male,Footwear,84,M,Spring,4,Next Day Air,No,16,PayPal,Every 3 Months,No,High spender,Positive Review
2350,65,Male,Clothing,34,M,Fall,3,Standard,No,40,Credit Card,Every 3 Months,No,Low spender,Negative Review
2351,57,Male,Other,26,M,Winter,4,Free Shipping,No,21,Cash,Annually,No,Low spender,Positive Review
2352,38,Male,Clothing,50,S,Fall,4,Store Pickup,No,25,PayPal,Unknown_Frequency,Yes,Low spender,Positive Review
2353,70,Unknown_Gender,Footwear,46,M,Fall,2,Store Pickup,No,25,Bank Transfer,Quarterly,No,Low spender,Negative Review
2354,56,Male,Accessories,71,M,Fall,4,Standard,No,25,Debit Card,Every 3 Months,No,High spender,Positive Review
2355,56,Male,Clothing,78,M,Summer,4,Next Day Air,No,27,Venmo,Monthly,No,High spender,Positive Review
2356,22,Unknown_Gender,Clothing,36,S,Winter,3,Next Day Air,No,12,Cash,Monthly,No,Low spender,Negative Review
2357,57,Male,Accessories,58,M,Summer,3,Free Shipping,No,27,Debit Card,Unknown_Frequency,Yes,High spender,Negative Review
2358,53,Male,Clothing,67,L,Fall,4,2-Day Shipping,No,40,Credit Card,Bi-Weekly,No,High spender,Positive Review
2359,53,Male,Clothing,36,L,Spring,3,Standard,No,38,Credit Card,Quarterly,No,Low spender,Negative Review
2360,19,Male,Other,81,S,Spring,3,2-Day Shipping,No,44,Bank Transfer,Every 3 Months,No,High spender,Negative Review
2361,49,Male,Accessories,80,L,Fall,4,2-Day Shipping,No,27,Venmo,Every 3 Months,No,High spender,Positive Review
2362,44,Unknown_Gender,Other,64,M,Spring,4,2-Day Shipping,No,30,Credit Card,Every 3 Months,No,High spender,Positive Review
2363,27,Male,Other,41,M,Fall,2,Standard,No,24,Credit Card,Monthly,No,Low spender,Negative Review
2364,60,Male,Clothing,79,XL,Winter,4,Express,No,38,Cash,Bi-Weekly,No,High spender,Positive Review
2365,62,Male,Accessories,60,L,Winter,4,Free Shipping,No,4,PayPal,Unknown_Frequency,Yes,High spender,Positive Review
2366,52,Male,Footwear,91,S,Winter,2,Next Day Air,No,32,Venmo,Monthly,No,High spender,Negative Review
2367,30,Male,Footwear,36,L,Winter,3,Express,No,32,Credit Card,Fortnightly,Yes,Low spender,Negative Review
2368,66,Male,Clothing,36,L,Winter,3,Standard,No,28,Bank Transfer,Unknown_Frequency,Yes,Low spender,Negative Review
2369,29,Male,Other,38,M,Summer,3,Standard,No,6,Debit Card,Every 3 Months,No,Low spender,Negative Review
2370,24,Male,Clothing,23,M,Winter,4,Standard,No,24,PayPal,Monthly,No,Low spender,Positive Review
2371,51,Male,Footwear,71,M,Spring,3,Store Pickup,No,38,Venmo,Weekly,Yes,High spender,Negative Review
2372,67,Male,Clothing,25,M,Winter,3,Next Day Air,No,28,Debit Card,Annually,No,Low spender,Negative Review
2373,69,Male,Footwear,36,XL,Spring,3,Express,No,9,PayPal,Unknown_Frequency,Yes,Low spender,Negative Review
2374,37,Male,Clothing,20,M,Spring,4,Express,No,21,Debit Card,Every 3 Months,No,Low spender,Positive Review
2375,69,Male,Accessories,73,L,Winter,4,Standard,No,31,Debit Card,Monthly,No,High spender,Positive Review
2376,60,Male,Other,36,L,Fall,2,Next Day Air,No,18,Credit Card,Quarterly,No,Low spender,Negative Review
2377,21,Male,Accessories,94,XL,Spring,4,Express,No,5,Cash,Unknown_Frequency,Yes,High spender,Positive Review
2378,44,Male,Clothing,94,L,Fall,4,Next Day Air,No,22,Cash,Annually,No,High spender,Positive Review
2379,26,Male,Accessories,71,L,Summer,2,Store Pickup,No,37,PayPal,Bi-Weekly,No,High spender,Negative Review
2380,40,Male,Accessories,77,M,Spring,4,2-Day Shipping,No,22,Debit Card,Monthly,No,High spender,Positive Review
2381,41,Male,Accessories,66,M,Fall,2,Next Day Air,No,36,PayPal,Fortnightly,Yes,High spender,Negative Review
2382,69,Male,Footwear,36,M,Summer,4,Free Shipping,No,23,PayPal,Annually,No,Low spender,Positive Review
2383,39,Male,Clothing,60,M,Spring,3,Express,No,44,Debit Card,Weekly,Yes,High spender,Negative Review
2384,69,Male,Accessories,72,L,Spring,4,2-Day Shipping,No,25,Bank Transfer,Annually,No,High spender,Positive Review
2385,24,Male,Clothing,35,L,Winter,3,2-Day Shipping,No,40,PayPal,Quarterly,No,Low spender,Negative Review
2386,41,Male,Other,31,M,Fall,3,Express,No,12,PayPal,Weekly,Yes,Low spender,Negative Review
2387,19,Male,Clothing,33,L,Summer,2,Standard,No,14,Venmo,Monthly,No,Low spender,Negative Review
2388,36,Male,Accessories,95,M,Summer,4,2-Day Shipping,No,14,Debit Card,Monthly,No,High spender,Positive Review
2389,21,Male,Clothing,68,M,Fall,4,Store Pickup,No,10,Debit Card,Annually,No,High spender,Positive Review
2390,25,Male,Outerwear,87,M,Spring,3,Store Pickup,No,17,Bank Transfer,Unknown_Frequency,Yes,High spender,Negative Review
2391,65,Male,Clothing,64,XL,Winter,3,Express,No,24,Debit Card,Fortnightly,Yes,High spender,Negative Review
2392,42,Unknown_Gender,Clothing,36,M,Winter,4,Next Day Air,No,31,Bank Transfer,Quarterly,No,Low spender,Positive Review
2393,40,Male,Clothing,36,L,Spring,2,2-Day Shipping,No,36,Cash,Annually,No,Low spender,Negative Review
2394,58,Male,Clothing,36,M,Winter,5,2-Day Shipping,No,38,PayPal,Every 3 Months,No,Low spender,Positive Review
2395,40,Male,Footwear,47,L,Fall,2,2-Day Shipping,No,23,Debit Card,Fortnightly,Yes,Low spender,Negative Review
2396,62,Male,Clothing,83,M,Winter,3,2-Day Shipping,No,47,PayPal,Bi-Weekly,No,High spender,Negative Review
2397,69,Male,Other,82,M,Spring,3,2-Day Shipping,No,20,Venmo,Weekly,Yes,High spender,Negative Review
2398,37,Male,Accessories,26,L,Fall,2,Store Pickup,No,41,Venmo,Monthly,No,Low spender,Negative Review
2399,69,Male,Outerwear,81,M,Winter,3,Free Shipping,No,44,Bank Transfer,Unknown_Frequency,Yes,High spender,Negative Review
2400,55,Male,Clothing,44,L,Spring,3,Store Pickup,No,31,Cash,Unknown_Frequency,Yes,Low spender,Negative Review
2401,43,Male,Accessories,88,M,Winter,4,Next Day Air,No,11,Credit Card,Bi-Weekly,No,High spender,Positive Review
2402,43,Male,Footwear,76,M,Winter,4,Standard,No,25,PayPal,Bi-Weekly,No,High spender,Positive Review
2403,45,Unknown_Gender,Accessories,89,M,Winter,3,Free Shipping,No,31,Cash,Weekly,Yes,High spender,Negative Review
2404,64,Male,Clothing,22,M,Fall,4,Standard,No,40,Debit Card,Weekly,Yes,Low spender,Positive Review
2405,28,Male,Clothing,33,L,Winter,3,2-Day Shipping,No,23,Credit Card,Bi-Weekly,No,Low spender,Negative Review
2406,69,Male,Clothing,97,XL,Fall,3,Standard,No,5,Debit Card,Quarterly,No,High spender,Negative Review
2407,54,Male,Accessories,36,M,Winter,3,Standard,No,26,PayPal,Weekly,Yes,Low spender,Negative Review
2408,69,Male,Other,38,M,Summer,3,Express,No,11,Credit Card,Bi-Weekly,No,Low spender,Negative Review
2409,69,Male,Footwear,55,XL,Fall,3,Next Day Air,No,44,Debit Card,Every 3 Months,No,Low spender,Negative Review
2410,26,Male,Accessories,37,L,Spring,3,Store Pickup,No,47,Cash,Every 3 Months,No,Low spender,Negative Review
2411,48,Male,Footwear,43,M,Summer,3,Free Shipping,No,46,PayPal,Monthly,No,Low spender,Negative Review
2412,49,Male,Other,96,M,Summer,3,Free Shipping,No,35,Cash,Every 3 Months,No,High spender,Negative Review
2413,69,Male,Outerwear,51,M,Winter,4,2-Day Shipping,No,8,Bank Transfer,Bi-Weekly,No,Low spender,Positive Review
2414,69,Male,Other,95,XL,Fall,2,2-Day Shipping,No,30,Bank Transfer,Weekly,Yes,High spender,Negative Review
2415,26,Male,Clothing,26,M,Summer,3,Next Day Air,No,14,Credit Card,Bi-Weekly,No,Low spender,Negative Review
2416,21,Male,Outerwear,34,XL,Fall,4,Standard,No,30,Bank Transfer,Unknown_Frequency,Yes,Low spender,Positive Review
2417,69,Male,Footwear,83,S,Summer,3,Next Day Air,No,26,Credit Card,Every 3 Months,No,High spender,Negative Review
2418,21,Male,Accessories,24,M,Fall,3,Standard,No,32,Venmo,Fortnightly,Yes,Low spender,Negative Review
2419,22,Male,Clothing,69,S,Fall,4,Next Day Air,No,47,Cash,Every 3 Months,No,High spender,Positive Review
2420,26,Male,Clothing,40,M,Fall,2,Next Day Air,No,11,Credit Card,Every 3 Months,No,Low spender,Negative Review
2421,41,Male,Outerwear,87,S,Winter,4,Free Shipping,No,28,PayPal,Annually,No,High spender,Positive Review
2422,69,Male,Footwear,46,L,Spring,4,Standard,No,2,Debit Card,Every 3 Months,No,Low spender,Positive Review
2423,30,Unknown_Gender,Accessories,82,M,Winter,4,Store Pickup,No,45,Credit Card,Weekly,Yes,High spender,Positive Review
2424,69,Male,Accessories,81,M,Summer,2,Free Shipping,No,7,Credit Card,Every 3 Months,No,High spender,Negative Review
2425,49,Male,Accessories,57,M,Winter,4,Next Day Air,No,28,Bank Transfer,Bi-Weekly,No,High spender,Positive Review
2426,58,Unknown_Gender,Other,49,S,Summer,3,2-Day Shipping,No,34,Bank Transfer,Quarterly,No,Low spender,Negative Review
2427,70,Male,Outerwear,42,M,Fall,4,Free Shipping,No,26,Debit Card,Every 3 Months,No,Low spender,Positive Review
2428,27,Male,Outerwear,26,M,Spring,3,Standard,No,45,Cash,Unknown_Frequency,Yes,Low spender,Negative Review
2429,65,Male,Clothing,38,M,Spring,4,Next Day Air,No,34,Debit Card,Annually,No,Low spender,Positive Review
2430,57,Male,Footwear,57,XL,Summer,4,Standard,No,47,Credit Card,Fortnightly,Yes,High spender,Positive Review
2431,20,Unknown_Gender,Outerwear,36,XL,Summer,4,Express,No,42,Cash,Quarterly,No,Low spender,Positive Review
2432,34,Male,Clothing,36,S,Fall,3,Express,No,27,Bank Transfer,Every 3 Months,No,Low spender,Negative Review
2433,59,Male,Outerwear,66,M,Winter,2,Store Pickup,No,43,Venmo,Unknown_Frequency,Yes,High spender,Negative Review
2434,54,Male,Clothing,73,M,Spring,3,Standard,No,16,Cash,Bi-Weekly,No,High spender,Negative Review
2435,69,Male,Accessories,45,M,Spring,5,Store Pickup,No,40,Credit Card,Monthly,No,Low spender,Positive Review
2436,69,Male,Footwear,27,S,Fall,4,Free Shipping,No,29,Cash,Bi-Weekly,No,Low spender,Positive Review
2437,52,Male,Clothing,24,M,Fall,2,Store Pickup,No,38,Credit Card,Quarterly,No,Low spender,Negative Review
2438,43,Male,Footwear,59,XL,Winter,3,Store Pickup,No,34,Credit Card,Weekly,Yes,High spender,Negative Review
2439,32,Male,Clothing,36,S,Winter,3,Express,No,30,Venmo,Weekly,Yes,Low spender,Negative Review
2440,55,Male,Accessories,44,M,Summer,2,Standard,No,45,Bank Transfer,Annually,No,Low spender,Negative Review
2441,31,Male,Other,90,M,Spring,4,Standard,No,47,Bank Transfer,Annually,No,High spender,Positive Review
2442,45,Male,Other,36,M,Fall,4,Free Shipping,No,5,Credit Card,Monthly,No,Low spender,Positive Review
2443,53,Male,Clothing,95,L,Winter,4,Free Shipping,No,50,Debit Card,Bi-Weekly,No,High spender,Positive Review
2444,24,Male,Accessories,30,M,Spring,3,2-Day Shipping,No,24,Bank Transfer,Bi-Weekly,No,Low spender,Negative Review
2445,69,Male,Accessories,65,S,Fall,3,Express,No,15,Debit Card,Bi-Weekly,No,High spender,Negative Review
2446,63,Male,Accessories,96,M,Summer,4,Store Pickup,No,50,Cash,Weekly,Yes,High spender,Positive Review
2447,38,Male,Clothing,65,L,Spring,3,2-Day Shipping,No,7,Credit Card,Monthly,No,High spender,Negative Review
2448,59,Male,Clothing,36,L,Fall,3,Store Pickup,No,10,Venmo,Fortnightly,Yes,Low spender,Negative Review
2449,54,Male,Accessories,36,S,Fall,3,Free Shipping,No,38,PayPal,Bi-Weekly,No,Low spender,Negative Review
2450,26,Male,Outerwear,36,S,Fall,4,Express,No,31,Venmo,Fortnightly,Yes,Low spender,Positive Review
2451,68,Male,Other,76,M,Fall,4,Standard,No,7,Venmo,Quarterly,No,High spender,Positive Review
2452,69,Male,Clothing,36,M,Fall,3,Store Pickup,No,27,Venmo,Monthly,No,Low spender,Negative Review
2453,68,Unknown_Gender,Clothing,67,L,Winter,4,Express,No,45,Bank Transfer,Every 3 Months,No,High spender,Positive Review
2454,21,Male,Clothing,95,XL,Spring,3,Store Pickup,No,13,Cash,Unknown_Frequency,Yes,High spender,Negative Review
2455,32,Male,Accessories,36,M,Winter,4,Express,No,33,Venmo,Annually,No,Low spender,Positive Review
2456,20,Male,Accessories,98,L,Spring,3,Express,No,25,Cash,Unknown_Frequency,Yes,High spender,Negative Review
2457,59,Male,Clothing,83,M,Winter,3,2-Day Shipping,No,5,PayPal,Unknown_Frequency,Yes,High spender,Negative Review
2458,53,Male,Accessories,37,M,Fall,3,2-Day Shipping,No,23,Cash,Quarterly,No,Low spender,Negative Review
2459,66,Male,Clothing,85,L,Fall,4,Free Shipping,No,17,Bank Transfer,Weekly,Yes,High spender,Positive Review
2460,47,Unknown_Gender,Clothing,36,L,Fall,4,2-Day Shipping,No,14,Cash,Weekly,Yes,Low spender,Positive Review
2461,58,Male,Clothing,36,S,Winter,4,Store Pickup,No,28,Credit Card,Annually,No,Low spender,Positive Review
2462,28,Male,Accessories,86,L,Summer,4,Next Day Air,No,19,Credit Card,Unknown_Frequency,Yes,High spender,Positive Review
2463,68,Male,Clothing,99,XL,Spring,4,Standard,No,31,Bank Transfer,Bi-Weekly,No,High spender,Positive Review
2464,60,Male,Clothing,21,XL,Summer,3,Standard,No,25,Cash,Unknown_Frequency,Yes,Low spender,Negative Review
2465,69,Male,Outerwear,84,L,Winter,2,Express,No,4,Cash,Bi-Weekly,No,High spender,Negative Review
2466,18,Male,Footwear,63,M,Spring,4,Free Shipping,No,20,Bank Transfer,Weekly,Yes,High spender,Positive Review
